step,infected_agents,exposed_agents,recovered_agents,dead_agents,asympt_agents,suscept_agents,hospital_beds,icu_beds,avg_infection
250,16,23,0,0,13,1977,10,0,0.00
251,16,23,0,0,13,1977,10,0,0.00
252,16,23,0,0,13,1977,10,0,0.00
253,16,23,0,0,13,1977,10,0,0.00
254,16,23,0,0,13,1977,10,0,0.00
255,17,22,0,0,14,1977,10,0,0.00
256,17,22,0,0,14,1977,10,0,0.00
257,18,21,0,0,14,1977,10,0,0.00
258,18,21,0,0,14,1977,10,0,0.00
259,18,21,0,0,14,1977,10,0,0.00
260,18,22,0,0,14,1976,10,0,0.06
261,18,22,0,0,14,1976,10,0,0.00
262,18,22,0,0,14,1976,10,0,0.00
263,18,22,0,0,14,1976,10,0,0.00
264,18,22,0,0,14,1976,10,0,0.00
265,18,23,0,0,14,1975,10,0,0.06
266,18,23,0,0,14,1975,10,0,0.00
267,18,23,0,0,14,1975,10,0,0.00
268,18,23,0,0,14,1975,10,0,0.00
269,18,23,0,0,14,1975,10,0,0.00
270,18,23,0,0,14,1975,10,0,0.00
271,19,22,0,0,14,1975,10,0,0.00
272,19,23,0,0,14,1974,10,0,0.05
273,19,23,0,0,14,1974,10,0,0.00
274,19,24,0,0,14,1973,10,0,0.05
275,20,23,0,0,15,1973,10,0,0.00
276,20,23,0,0,15,1973,10,0,0.00
277,21,22,0,0,15,1973,10,0,0.00
278,21,22,0,0,15,1973,10,0,0.00
279,21,22,0,0,15,1973,10,0,0.00
280,21,22,0,0,15,1973,10,0,0.00
281,21,22,0,0,15,1973,10,0,0.00
282,21,23,0,0,15,1972,10,0,0.05
283,21,23,0,0,15,1972,10,0,0.00
284,21,23,0,0,15,1972,10,0,0.00
285,21,23,0,0,15,1972,10,0,0.00
286,21,24,0,0,15,1971,10,0,0.05
287,21,24,0,0,15,1971,10,0,0.00
288,21,24,0,0,15,1971,10,0,0.00
289,21,24,0,0,15,1971,10,0,0.00
290,22,24,0,0,15,1970,10,0,0.05
291,22,24,0,0,15,1970,10,0,0.00
292,22,24,0,0,15,1970,10,0,0.00
293,22,24,0,0,15,1970,10,0,0.00
294,22,24,0,0,15,1970,10,0,0.00
295,22,25,0,0,15,1969,10,0,0.05
296,22,25,0,0,15,1969,10,0,0.00
297,22,25,0,0,15,1969,10,0,0.00
298,22,25,0,0,15,1969,10,0,0.00
299,22,25,0,0,15,1969,10,0,0.00
300,22,25,0,0,15,1969,10,0,0.00
301,25,25,0,0,18,1972,10,0,0.00
302,25,26,0,0,18,1971,10,0,0.04
303,25,26,0,0,18,1971,10,0,0.00
304,25,26,0,0,18,1971,10,0,0.00
305,25,26,0,0,18,1971,10,0,0.00
306,25,27,0,0,18,1970,10,0,0.04
307,25,27,0,0,18,1970,10,0,0.00
308,25,27,0,0,18,1970,10,0,0.00
309,25,27,0,0,18,1970,10,0,0.00
310,25,27,0,0,18,1970,10,0,0.00
311,25,27,0,0,18,1970,10,0,0.00
312,25,27,0,0,18,1970,10,0,0.00
313,25,29,0,0,18,1968,10,0,0.08
314,25,29,0,0,18,1968,10,0,0.00
315,25,29,0,0,18,1968,10,0,0.00
316,25,29,0,0,18,1968,10,0,0.00
317,25,29,0,0,18,1968,10,0,0.00
318,25,30,0,0,18,1967,10,0,0.04
319,25,30,0,0,18,1967,10,0,0.00
320,25,31,0,0,18,1966,10,0,0.04
321,25,32,0,0,18,1965,10,0,0.04
322,25,32,0,0,18,1965,10,0,0.00
323,25,32,0,0,18,1965,10,0,0.00
324,25,32,0,0,18,1965,10,0,0.00
325,25,32,0,0,18,1965,10,0,0.00
326,25,32,0,0,18,1965,10,0,0.00
327,25,32,0,0,18,1965,10,0,0.00
328,25,32,0,0,18,1965,10,0,0.00
329,25,32,0,0,18,1965,10,0,0.00
330,25,33,0,0,18,1964,10,0,0.04
331,25,34,0,0,18,1963,10,0,0.04
332,25,34,0,0,18,1963,10,0,0.00
333,25,34,0,0,18,1963,10,0,0.00
334,25,34,0,0,18,1963,10,0,0.00
335,25,36,0,0,18,1961,10,0,0.08
336,25,36,0,0,18,1961,10,0,0.00
337,25,36,0,0,18,1961,10,0,0.00
338,25,36,0,0,18,1961,10,0,0.00
339,25,36,0,0,18,1961,10,0,0.00
340,25,37,0,0,18,1960,10,0,0.04
341,25,37,0,0,18,1960,10,0,0.00
342,25,37,0,0,18,1960,10,0,0.00
343,25,38,0,0,18,1959,10,0,0.04
344,25,38,0,0,18,1959,10,0,0.00
345,25,38,0,0,18,1959,10,0,0.00
346,25,39,0,0,18,1958,10,0,0.04
347,25,39,0,0,18,1958,10,0,0.00
348,25,39,0,0,18,1958,10,0,0.00
349,25,39,0,0,18,1958,10,0,0.00
350,25,40,0,0,18,1957,10,0,0.04
351,25,40,0,0,18,1957,10,0,0.00
352,25,40,0,0,18,1957,10,0,0.00
353,25,41,0,0,18,1956,10,0,0.04
354,25,41,0,0,18,1956,10,0,0.00
355,25,41,0,0,18,1956,10,0,0.00
356,25,41,0,0,18,1956,10,0,0.00
357,25,41,0,0,18,1956,10,0,0.00
358,25,41,0,0,18,1956,10,0,0.00
359,25,41,0,0,18,1956,10,0,0.00
360,25,41,0,0,18,1956,10,0,0.00
361,25,41,0,0,18,1956,10,0,0.00
362,26,40,0,0,19,1956,10,0,0.00
363,26,40,0,0,19,1956,10,0,0.00
364,26,40,0,0,19,1956,10,0,0.00
365,26,40,0,0,19,1956,10,0,0.00
366,26,40,0,0,19,1956,10,0,0.00
367,26,41,0,0,19,1955,10,0,0.04
368,26,42,0,0,19,1954,10,0,0.04
369,26,42,0,0,19,1954,10,0,0.00
370,26,42,0,0,19,1954,10,0,0.00
371,26,42,0,0,19,1954,10,0,0.00
372,26,42,0,0,19,1954,10,0,0.00
373,26,42,0,0,19,1954,10,0,0.00
374,26,42,0,0,19,1954,10,0,0.00
375,26,43,0,0,19,1953,10,0,0.04
376,26,44,0,0,19,1952,10,0,0.04
377,26,44,0,0,19,1952,10,0,0.00
378,26,44,0,0,19,1952,10,0,0.00
379,26,44,0,0,19,1952,10,0,0.00
380,26,44,0,0,19,1952,10,0,0.00
381,26,44,0,0,19,1952,10,0,0.00
382,26,44,0,0,19,1952,10,0,0.00
383,26,44,0,0,19,1952,10,0,0.00
384,26,45,0,0,19,1951,10,0,0.04
385,26,45,0,0,19,1951,10,0,0.00
386,26,46,0,0,19,1950,10,0,0.04
387,26,47,0,0,19,1949,10,0,0.04
388,26,47,0,0,19,1949,10,0,0.00
389,26,48,0,0,19,1948,10,0,0.04
390,26,48,0,0,19,1948,10,0,0.00
391,26,48,0,0,19,1948,10,0,0.00
392,26,48,0,0,19,1948,10,0,0.00
393,26,48,0,0,19,1948,10,0,0.00
394,26,48,0,0,19,1948,10,0,0.00
395,26,48,0,0,19,1948,10,0,0.00
396,26,49,0,0,19,1947,10,0,0.04
397,26,49,0,0,19,1947,10,0,0.00
