step,infected_agents,exposed_agents,recovered_agents,dead_agents,asympt_agents,suscept_agents,hospital_beds,icu_beds,avg_infection
437,5,13,0,0,5,1984,10,0,0.00
438,5,13,0,0,5,1984,10,0,0.00
439,5,13,0,0,5,1984,10,0,0.00
440,5,13,0,0,5,1984,10,0,0.00
441,5,13,0,0,5,1984,10,0,0.00
442,5,13,0,0,5,1984,10,0,0.00
443,5,13,0,0,5,1984,10,0,0.00
444,5,13,0,0,5,1984,10,0,0.00
445,5,13,0,0,5,1984,10,0,0.00
446,5,13,0,0,5,1984,10,0,0.00
447,5,13,0,0,5,1984,10,0,0.00
448,5,13,0,0,5,1984,10,0,0.00
449,5,13,0,0,5,1984,10,0,0.00
450,5,13,0,0,5,1984,10,0,0.00
451,5,14,0,0,5,1983,10,0,0.20
452,5,14,0,0,5,1983,10,0,0.00
453,5,14,0,0,5,1983,10,0,0.00
454,5,14,0,0,5,1983,10,0,0.00
455,5,14,0,0,5,1983,10,0,0.00
456,5,14,0,0,5,1983,10,0,0.00
457,5,14,0,0,5,1983,10,0,0.00
458,5,14,0,0,5,1983,10,0,0.00
459,5,14,0,0,5,1983,10,0,0.00
460,5,14,0,0,5,1983,10,0,0.00
461,5,14,0,0,5,1983,10,0,0.00
462,5,14,0,0,5,1983,10,0,0.00
463,5,14,0,0,5,1983,10,0,0.00
464,5,14,0,0,5,1983,10,0,0.00
465,5,14,0,0,5,1983,10,0,0.00
466,5,14,0,0,5,1983,10,0,0.00
467,5,14,0,0,5,1983,10,0,0.00
468,5,14,0,0,5,1983,10,0,0.00
469,5,14,0,0,5,1983,10,0,0.00
470,5,14,0,0,5,1983,10,0,0.00
471,5,14,0,0,5,1983,10,0,0.00
472,5,14,0,0,5,1983,10,0,0.00
473,5,14,0,0,5,1983,10,0,0.00
474,5,14,0,0,5,1983,10,0,0.00
475,5,14,0,0,5,1983,10,0,0.00
476,5,14,0,0,5,1983,10,0,0.00
477,5,14,0,0,5,1983,10,0,0.00
478,5,14,0,0,5,1983,10,0,0.00
479,5,14,0,0,5,1983,10,0,0.00
480,5,14,0,0,5,1983,10,0,0.00
481,5,14,0,0,5,1983,10,0,0.00
482,5,14,0,0,5,1983,10,0,0.00
483,5,15,0,0,5,1982,10,0,0.20
484,5,15,0,0,5,1982,10,0,0.00
485,5,15,0,0,5,1982,10,0,0.00
486,5,15,0,0,5,1982,10,0,0.00
487,5,15,0,0,5,1982,10,0,0.00
488,5,15,0,0,5,1982,10,0,0.00
489,5,15,0,0,5,1982,10,0,0.00
490,5,15,0,0,5,1982,10,0,0.00
491,5,15,0,0,5,1982,10,0,0.00
492,5,15,0,0,5,1982,10,0,0.00
493,5,15,0,0,5,1982,10,0,0.00
494,5,15,0,0,5,1982,10,0,0.00
495,5,15,0,0,5,1982,10,0,0.00
496,5,15,0,0,5,1982,10,0,0.00
497,5,15,0,0,5,1982,10,0,0.00
498,5,15,0,0,5,1982,10,0,0.00
499,5,15,0,0,5,1982,10,0,0.00
500,5,15,0,0,5,1982,10,0,0.00
501,8,15,0,0,8,1985,10,0,0.00
502,8,15,0,0,8,1985,10,0,0.00
503,8,15,0,0,8,1985,10,0,0.00
504,8,15,0,0,8,1985,10,0,0.00
505,8,15,0,0,8,1985,10,0,0.00
506,8,15,0,0,8,1985,10,0,0.00
507,8,15,0,0,8,1985,10,0,0.00
508,8,15,0,0,8,1985,10,0,0.00
509,8,15,0,0,8,1985,10,0,0.00
510,8,15,0,0,8,1985,10,0,0.00
511,8,15,0,0,8,1985,10,0,0.00
512,8,16,0,0,8,1984,10,0,0.13
513,8,16,0,0,8,1984,10,0,0.00
514,8,16,0,0,8,1984,10,0,0.00
515,8,16,0,0,8,1984,10,0,0.00
516,8,16,0,0,8,1984,10,0,0.00
517,8,16,0,0,8,1984,10,0,0.00
518,8,16,0,0,8,1984,10,0,0.00
519,8,16,0,0,8,1984,10,0,0.00
520,8,16,0,0,8,1984,10,0,0.00
521,8,16,0,0,8,1984,10,0,0.00
522,8,16,0,0,8,1984,10,0,0.00
523,8,16,0,0,8,1984,10,0,0.00
524,8,16,0,0,8,1984,10,0,0.00
525,8,16,0,0,8,1984,10,0,0.00
526,8,16,0,0,8,1984,10,0,0.00
527,8,16,0,0,8,1984,10,0,0.00
528,8,16,0,0,8,1984,10,0,0.00
