step,infected_agents,exposed_agents,recovered_agents,dead_agents,asympt_agents,suscept_agents,hospital_beds,icu_beds
662,48,68,0,0,36,1906,10,0
663,49,67,0,0,36,1906,10,0
664,49,67,0,0,36,1906,10,0
665,49,67,0,0,36,1906,10,0
666,49,68,0,0,36,1905,10,0
667,49,69,0,0,36,1904,10,0
668,49,69,0,0,36,1904,10,0
669,49,69,0,0,36,1904,10,0
670,49,69,0,0,36,1904,10,0
671,49,70,0,0,36,1903,10,0
672,49,70,0,0,36,1903,10,0
673,49,70,0,0,36,1903,10,0
674,49,70,0,0,36,1903,10,0
675,49,70,0,0,36,1903,10,0
676,49,71,0,0,36,1902,10,0
677,49,71,0,0,36,1902,10,0
678,49,71,0,0,36,1902,10,0
679,49,72,0,0,36,1901,10,0
680,49,72,0,0,36,1901,10,0
681,49,72,0,0,36,1901,10,0
682,49,73,0,0,36,1900,10,0
683,49,73,0,0,36,1900,10,0
684,49,73,0,0,36,1900,10,0
685,49,73,0,0,36,1900,10,0
686,49,73,0,0,36,1900,10,0
687,49,73,0,0,36,1900,10,0
688,49,73,0,0,36,1900,10,0
689,49,73,0,0,36,1900,10,0
690,49,73,0,0,36,1900,10,0
691,49,73,0,0,36,1900,10,0
692,49,73,0,0,36,1900,10,0
693,49,73,0,0,36,1900,10,0
694,49,73,0,0,36,1900,10,0
695,49,74,0,0,36,1899,10,0
696,49,74,0,0,36,1899,10,0
697,49,74,0,0,36,1899,10,0
698,49,74,0,0,36,1899,10,0
699,49,75,0,0,36,1898,10,0
700,49,75,0,0,36,1898,10,0
701,49,75,0,0,36,1898,10,0
702,49,75,0,0,36,1898,10,0
703,49,75,0,0,36,1898,10,0
704,49,75,0,0,36,1898,10,0
705,49,75,0,0,36,1898,10,0
706,49,75,0,0,36,1898,10,0
707,49,75,0,0,36,1898,10,0
708,49,75,0,0,36,1898,10,0
709,49,75,0,0,36,1898,10,0
710,49,75,0,0,36,1898,10,0
711,49,76,0,0,36,1897,10,0
712,49,76,0,0,36,1897,10,0
713,49,76,0,0,36,1897,10,0
714,49,76,0,0,36,1897,10,0
715,49,76,0,0,36,1897,10,0
716,49,76,0,0,36,1897,10,0
717,49,76,0,0,36,1897,10,0
718,49,77,0,0,36,1896,10,0
