step,infected_agents,exposed_agents,recovered_agents,dead_agents,asympt_agents,suscept_agents,hospital_beds,icu_beds
573,68,57,0,0,48,1895,4,0
574,68,57,0,0,48,1895,4,0
575,68,57,0,0,48,1895,4,0
576,68,58,0,0,48,1894,4,0
577,69,57,0,0,49,1894,4,0
578,69,57,0,0,49,1894,4,0
579,69,57,0,0,49,1894,4,0
580,69,57,0,0,49,1894,4,0
581,69,58,0,0,49,1893,4,0
582,69,58,0,0,49,1893,4,0
583,69,59,0,0,49,1892,4,0
584,69,59,0,0,49,1892,4,0
585,69,61,0,0,49,1890,4,0
586,70,60,0,0,49,1890,4,0
587,70,60,0,0,49,1890,4,0
588,71,60,0,0,49,1889,4,0
589,71,61,0,0,49,1888,4,0
590,71,61,0,0,49,1888,4,0
591,71,62,0,0,49,1887,4,0
592,72,61,0,0,50,1887,4,0
593,72,61,0,0,50,1887,4,0
594,72,61,0,0,50,1887,4,0
595,72,61,0,0,50,1887,4,0
596,72,61,0,0,50,1887,4,0
597,72,61,0,0,50,1887,4,0
598,72,61,0,0,50,1887,4,0
599,72,61,0,0,50,1887,4,0
600,72,61,0,0,50,1887,4,0
601,72,61,0,0,50,1887,4,0
602,72,61,0,0,50,1887,4,0
603,72,61,0,0,50,1887,4,0
604,72,62,0,0,50,1886,4,0
605,72,62,0,0,50,1886,4,0
606,73,61,0,0,50,1886,4,0
607,73,61,0,0,50,1886,4,0
608,73,61,0,0,50,1886,4,0
609,73,61,0,0,50,1886,4,0
610,74,60,0,0,50,1886,4,0
611,74,60,0,0,50,1886,4,0
612,74,60,0,0,50,1886,4,0
613,74,61,0,0,49,1885,4,0
614,74,62,0,0,49,1884,4,0
615,74,62,0,0,49,1884,4,0
616,74,62,0,0,49,1884,4,0
617,75,62,0,0,49,1883,4,0
618,76,61,0,0,49,1883,4,0
619,78,59,0,0,50,1883,4,0
620,78,59,0,0,50,1883,4,0
621,78,59,0,0,50,1883,4,0
622,78,60,0,0,50,1882,4,0
